,comments,labels
306,"r of #YouTube Donnie Duane Jackson Sr Greece 👑🏛🏝🙏🏽💙🌙✨🇬🇷,-- ::,,[],,,[]",N
307,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Angad Nishad,,Very nice bro,-- ::,,[],,,[]",1
308,",,acebook.com/,,acebook.com/binbir.ugur.?fref=nf&rc=p&__tn__=R,Binbir Uğur,,Binbir Uğur,-- ::,edia.tenor.co/images/bfacbcbcaaebefe/tenor.gif?itemid=&fbclid=IwARsdlytrSCoXVgcZohMvnDcVKDmNhYvHEmuPaKmqRWLOFU,[],,,[]",N
309,",,acebook.com/,,acebook.com/lena.doveamenou?fref=nf&rc=p&__tn__=R,Lena Doveamenou,,👏👏👏👏,-- ::,,[],,,[]",N
310,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Om Farouk,,شكراً,-- ::,,[],,,[]",N
311,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,لحظات السعادة,,مساءالخير يوتيوب,-- ::,,[],,,[]",N
312,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Sławomir Wujków,,👍👍👍,-- ::,,[],,,[]",N
313,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Fakry Abahre,,LOVE THE YouTUBE🍁,-- ::,,[],,,[]",N
314,",,acebook.com/,,acebook.com/kevin.chalecen?fref=nf&rc=p&__tn__=R,Kevin Chalé Cen,,😍😣😡👺👹,-- ::,,[],,,[]",N
315,",,acebook.com/,,acebook.com/sara.wright.?fref=nf&rc=p&__tn__=R,Sara Wright,,oooo,-- ::,,[],,,[]",N
316,",,acebook.com/,,acebook.com/shah.noor.?fref=nf&rc=p&__tn__=R,Shah Noor,,💔💔💔💔💔,-- ::,,[],,,[]",N
317,",,acebook.com/,,acebook.com/amir.gamal.?fref=nf&rc=p&__tn__=R,زهرة الحياة,,زهرة الحياة,-- ::,edia.tenor.co/images/bfacbcbcaaebefe/tenor.gif?itemid=&fbclid=IwARvNGdKCZuSzDj_RuVajpHlETdBJpzQezs_FDpqQOgZqMchtY,[],,,[]",N
318,",,acebook.com/,,acebook.com/jacive.aguilar?fref=nf&rc=p&__tn__=R,Jacive Aguilar,,Jacive Aguilar,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEDZeEhpJzCJRgRFjhDaREDDaNymxIQPQPloKbEqykSrf-vSwNJgz_kcwBdrHRajlcJjBCFFLFIB_&_nc_ohc=woNYQiIiDsAXXCGe&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=dfdfffeacbbd&oe=FAFF,[],,,[]",N
319,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Fatiha El,,Mgg",N
320,"ẞgs w.,-- ::,,[],,,[]",N
321,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Fatiha El,,h dfbhmbmm",N
322,"C mgdm hQsmwm mgmg f Mxd Q,dmzshFhd dmw g bw,-- ::,,[],,,[]",N
323,",,acebook.com/,,acebook.com/valerie.pisani.?fref=nf&rc=p&__tn__=R,Valerie Pisani,,Will there be a award show for different themes like some ward shows for actors and music artists,-- ::,,[],,,[]",1
324,",,acebook.com/,,acebook.com/bani.bhai.?fref=nf&rc=p&__tn__=R,Bani Bhai,,Good,-- ::,,[],,,[]",N
325,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Ram Pal Bhagat,,Ram Pal Bhagat,-- ::,edia.tenor.co/images/ccdbbaacbdbd/tenor.gif?itemid=&fbclid=IwARDplBSQiBcnjYHsLryAfhkodEBhhcfUIMsaldLnzTGbLJoqlmEQ,[],,,[]",N
326,",,acebook.com/,,acebook.com/noti.danavideos?fref=nf&rc=p&__tn__=R,Noti Dana Videos,,❤️❤️❤️,-- ::,,[],,,[]",N
327,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Dipika Devi Kalita,,Dipika Devi Kalita,-- ::,edia.tenor.co/images/cafedcbaafbbac/tenor.gif?itemid=&fbclid=IwARtJIIjjiZObXqeOaUewPWMmfAwxLftXytpMi-ecuMIBIDqP-U,[],,,[]",N
328,",,acebook.com/,,acebook.com/shova.sopna?fref=nf&rc=p&__tn__=R,Shova Sopna,,nice,-- ::,,[],,,[]",N
329,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,신경희,,신경희,-- ::,edia.tenor.co/images/ebdccedeefcddbabe/tenor.gif?itemid=&fbclid=IwARqRPTbEqzzBtAUwwrMnvKjUgMsObcNpTvLdifkDazmbKYurwwuQ,[],,,[]",N
330,",,acebook.com/,,acebook.com/raksha.devi.?fref=nf&rc=p&__tn__=R,Raksha Devi,,Raksha Devi,-- ::,edia.tenor.co/images/cafedcbaafbbac/tenor.gif?itemid=&fbclid=IwARoKccwCvWQAYETxwQemJSnvqxBFoZjvvk-BhalySJwQHEYSHfU,[],,,[]",N
331,",,acebook.com/,,acebook.com/ally.kitoko.?fref=nf&rc=p&__tn__=R,Ally Kitoko,,Ally Kitoko,-- ::,edia.tenor.co/images/efcbaceaeab/tenor.gif?itemid=&fbclid=IwARFYPfjQovoflpcDPIKZsDzXnVaDcKiYrd-DSHcrSRekDQTIMjFQ,[],,,[]",N
332,",,acebook.com/,,acebook.com/khfire?fref=nf&rc=p&__tn__=R,Khaled Hamed,,Khaled Hamed,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEnSWpGoQAKkJacPRTnSYSJYUEvLxhLQlhQS_kvGWdKbdxJVkxMlLZfOiyyKdHdRGYGxMvFoxGQ&_nc_ohc=LxNXBSQUBsAXdEaR&tn=upOySdBWPhwiye&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=ababbfbedabaecfcd&oe=BE,[],,,[]",N
333,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,شمشادعلی خاصخیلی,,",N
334,youtube.com/,N
335,channel/,N
336,UCIFGMtJPfTey,N
337,"GWhwYXg,-- ::,outube.com/channel/UCIFGMtJPfTeyGWhwYXg?fbclid=IwARXUKACvIALscO_KSnCyUgeo_n_KXsSYnJTrNFiK-txfLsRfU,[],,,[]",N
338,",,acebook.com/,,acebook.com/mannugurjar.sunari?fref=nf&rc=p&__tn__=R,Mannu Gurjar Sunari,,",N
339,youtu.be/,N
340,"RAUHiUi_YR,-- ::,outu.be/RAUHiUi_YR?fbclid=IwARwsuSZnaPGYRjkxiJWHhRDaG-ejLKcqoXVpMPHhvRUrGxLtUg,[],,,[]",N
341,",,acebook.com/,,acebook.com/maepvn?fref=nf&rc=p&__tn__=R,Виктория Майер,,",N
342,youtu.be/,N
343,"erSWoxdWw,-- ::,outu.be/erSWoxdWw?fbclid=IwARlSVuGzhDLJGMpTx_WvPrNNtYifyLBGaYfZAw_XgUDwzUVTQ,[],,,[]",N
344,",,acebook.com/,,acebook.com/valerie.pisani.?fref=nf&rc=p&__tn__=R,Valerie Pisani,,There should be kits to buy for different themed YouTube even Subscriptions for weekly themed kits for vloggers to foods to actions just a suggestion,-- ::,,[],,,[]",N
345,",,acebook.com/,,acebook.com/fadilh.awoli?fref=nf&rc=p&__tn__=R,Fadilh Awoli,,",N
346,youtu.be/,N
347,"ukljoDpTH,-- ::,outu.be/ukljoDpTH?fbclid=IwARj_ZpdPpQA-HgPPzJIXDLeFdTKKgkTBlDasUebNKaCQZaVA,[],,,[]",N
348,",,acebook.com/,,acebook.com/Mouangelheart?fref=nf&rc=p&__tn__=R,Mou Mita Adhikary,,",N
349,youtube.com/,N
350,channel/,N
351,UCZoWtIGOySxmrvH,N
352,"_swhg,-- ::,outube.com/channel/UCZoWtIGOySxmrvH_swhg?fbclid=IwARbgmHzZrHSACyLgVyncZrzQjsUkvTxVMuW_RyQquhrTmjw,[],,,[]",N
353,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Abdul Majeed,,",N
354,youtu.be/,N
355,"vJtILwf,-- ::,outu.be/vJtILwf?fbclid=IwARdlOrLermRee_XPmCOsJseWJwqrJOiRwVcbMWYKL_NrnytHc,[],,,[]",N
356,",,acebook.com/,,acebook.com/aabhash?fref=nf&rc=p&__tn__=R,Aabhash Singh,,Dear YouTube Team, my YouTube channel (Twist Makeover) was terminated without any reason. I don't believe my videos/channel violated the community guidelines. Can you please check my channel again to see, if people have wrongly flagged my videos? My videos had NO Nudity or sexual content (sexual), that should not be out of the sexual content rules. NO Violent or graphic content there is no graphic content. NO Hateful content there is no political or any hateful speech at all. NO Threats.  I never and would never do this. No Spam/scam.  there is no spam/scam content. No misleading metadata I always follow the rules for tagging. And if it was my mistake to upload content overrules then sorry: I would like to recover my YouTube Channel. please youtube team recover my channel as soon as possible. I will not make any mistakes in video upload. Thank you. Khushi Singh,-- ::,,[],,,[]",0
357,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Lò Thị Phương,,Lò Thị Phương,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEoNGEmsRQXlgUuDKpVJrKialUnvkqJrTTzNCrTXMWBGAZeILneeBNiIHpMthf_UFOUKLzIXX&_nc_ohc=FUTcgQAYAXXcjup&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=dadfaaca&oe=DA,[],,,[]",N
358,",,acebook.com/,,acebook.com/daboy.dropp?fref=nf&rc=p&__tn__=R,Daboy Dropp,,",N
359,youtu.be/,N
360,"CCexRecGvnI,-- ::,outu.be/CCexRecGvnI?fbclid=IwARnnWjOlgNtrmwKFjDYPEECJtwnbJgduaLjwdPRBxUQGtKU,[],,,[]",N
361,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Abdul Majeed,,",N
362,youtu.be/,N
363,"vJtILwf,-- ::,outu.be/vJtILwf?fbclid=IwARwwDYwdfZUgmFtjKTWKyxFFitKPPFEHCsrFWXMlUdCPvQjo,[],,,[]",N
364,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Shyam Das,,Love it's,-- ::,,[],,,[]",N
365,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Edward Gutknecht,,DO NOT PUSH CONSERVATIVE MEDIA ADDS OR CONTENT ON ME!,-- ::,,[],,,[]",N
366,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Abdullah Sk,,Nice,-- ::,,[],,,[]",N
367,",,acebook.com/,,acebook.com/igor.tanevski?fref=nf&rc=p&__tn__=R,Igor Tanevski,,",N
368,www.youtube.com/,N
369,watch?v=-WQVpqR,N
370,"Mx,-- ::,ww.youtube.com/watch?v=-WQVpqRMx&fbclid=IwARxQkpbfAjhZaotAKeiuxicgtTSpjYEWvHmJoMLVNLMyOhhLGo,[],,,[]",N
371,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Pauline Daniel Mkenya,,I like it Becouse acting,-- ::,,[],,,[]",1
372,",,acebook.com/,,acebook.com/martammendoza?fref=nf&rc=p&__tn__=R,Marta Anaya,,",N
373,youtu.be/,N
374,"hSbKVcO-,-- ::,outu.be/hSbKVcO-?fbclid=IwARK_swDpdvRYdWldKpLZhzSaQEF-pAIWgYmoGQM_wSJNODgw,[],,,[]",N
375,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Abdur Rakib,,Abdur Rakib,-- ::,edia.tenor.co/images/fadffaaecbcabcbf/tenor.gif?itemid=&fbclid=IwARbmueNSfUYcfpstHk-AsjYhUImRqVVskvDT_UeHCRHVmhic,[],,,[]",N
376,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Šàhkir Khän Khån,,Jvzx,-- ::,,[],,,[]",N
377,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Micaele Silva,,Micaele Silva,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeFqGmqMQkvQcZImTNLHSEzgaAOlpQdITOBoAWlKRg_ITRCwIgaKjcKbsCXJZqhmU-rOVVMsP&_nc_ohc=CGQKAGIxeoAXJyyrt&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=ffdafffbdbecfbbd&oe=BF,[],,,[]",N
378,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Shafi Khan,,[][],-- ::,,[],,,[]",N
379,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Ngan Nguyen,,,-- ::,,[],,,[]",N
380,",,acebook.com/,,acebook.com/LalitMaheshwaree?fref=nf&rc=p&__tn__=R,ललित माहेश्वरी,,Uuii,-- ::,,[],,,[]",N
381,",,acebook.com/,,acebook.com/iulica.vladu.?fref=nf&rc=p&__tn__=R,Iulica Vladu,,Iulica Vladu,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeHqAXWQGPiZAcEWTnEQwswQeDaN-DCzBBNozPsQEOWbiLLTmiKAWhfES_YQHCgbiPfKwz&_nc_ohc=QpONt_ISIAX_HQRe&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=cafeaabacac&oe=FA,[],,,[]",N
382,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Bobby Williams,,P.O.S. ads not going to convince me to pay for subscription,-- ::,,[],,,[]",0
383,",,acebook.com/,,acebook.com/madhumita.dasgupta.?fref=nf&rc=p&__tn__=R,Madhumita Dasgupta,,Totally Awesome 👌,-- ::,,[],,,[{'comment_id': '', 'comment_url': 'acebook.com/', 'commenter_id': '', 'commenter_url': 'acebook.com/madhumita.dasgupta.?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Madhumita Dasgupta', 'commenter_meta': None, 'comment_text': 'Thanks 👍', 'comment_time': datetime.datetime(, , , , , ), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]",1
384,",,acebook.com/,,acebook.com/madhumita.dasgupta.?fref=nf&rc=p&__tn__=R,Madhumita Dasgupta,,Thanks 👍,-- ::,,[],,,",N
385,",,acebook.com/,,acebook.com/isaacuzemefatah.oferehmugbeh?fref=nf&rc=p&__tn__=R,Isaac Uzemefetah Ofereh-Mugbeh,,STARIsaac Uzemefetah;-Hi,-- ::,,[],,,[]",N
386,",,acebook.com/,,acebook.com/yuleimi.salgado.?fref=nf&rc=p&__tn__=R,Yuleimi Salgado,,Yuleimi Salgado,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeFgvU-uRNMaOLLOZPmnRTUMQdjpWrRFNQxBOlamdNlKNYttoIoOIsGUhsHnKRYhkWTSfn-GWm-&_nc_ohc=oGcADaWIOsAXjgzL&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=ecefafebafcb&oe=EAF,[],,,[]",N
387,",,acebook.com/,,acebook.com/abdulmateen.saifi.?fref=nf&rc=p&__tn__=R,Mohammad Mateen Naqshbandi,,",N
388,youtu.be/,N
389,"F-NEgGMjhwM,-- ::,outu.be/F-NEgGMjhwM?fbclid=IwARxjuqujr-jHJjgYVhlIPaGcYIqv_qUMAIgBDFVRrAbn_RxwpFk,[],,,[]",N
390,",,acebook.com/,,acebook.com/mela.blake?fref=nf&rc=p&__tn__=R,Mela Blake,,I’m sorry 😔,-- ::,,[],,,[]",0
391,",,acebook.com/,,acebook.com/daniela.hellmig.?fref=nf&rc=p&__tn__=R,Daniela Hellmig,,Daniela Hellmig,-- ::,edia.tenor.co/images/bfacbcbcaaebefe/tenor.gif?itemid=&fbclid=IwARGQv_yroxplbrlWfdBOUbftIQycLo-HajfiJXdNqyBmHBmtg,[],,,[]",N
392,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,ETo ETo,,😍😍😍😍,-- ::,,[],,,[]",N
393,",,acebook.com/,,acebook.com/mithu.mitra.?fref=nf&rc=p&__tn__=R,Mithu Mitra,,Mithu Mitra,-- ::,edia.tenor.co/images/cafedcbaafbbac/tenor.gif?itemid=&fbclid=IwARRynPTPmBNyveMfOwZmqZinoPZEEWjljBpqmzjwFWCu_E,[],,,[]",N
394,",,acebook.com/,,acebook.com/roselyn.magolego?fref=nf&rc=p&__tn__=R,Roselyn Magolego,,ZzIWOEEO,-- ::,,[],,,[]",N
395,",,acebook.com/,,acebook.com/kevily.rodriguesdasilva.?fref=nf&rc=p&__tn__=R,Kevily Rodrigues da Silva,,Kevily Rodrigues da Silva,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEmDpDn-pbwyebCbWYONCrFuuUulgKsWSa-dgOjAVXHMZ-wQiIRCZqKHfmupmDkWzYOvaGoP&_nc_ohc=xhdP-DhukYAX-e_WL&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=dbaeccfeeb&oe=F,[],,,[]",N
396,",,acebook.com/,,acebook.com/janine.papiliren?fref=nf&rc=p&__tn__=R,Janine Papiliren,,wow,-- ::,,[],,,[]",N
397,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,เปาธิดา เปาธิดา,,เปาธิดา เปาธิดา,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEJtZHxKGuNGGIbNkAmu-btLjff_GLvWuN_YlJC_wGwdDSdAWsaExxJuSwdZrcaErTidDN&_nc_ohc=jhksJotzVAXBJs&tn=upOySdBWPhwiye&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=bdabebbdacab&oe=FAF,[],,,[]",N
398,",,acebook.com/,,acebook.com/tan.jithiow?fref=nf&rc=p&__tn__=R,Tan Jit Hiow,,Tan Jit Hiow,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeEPJLONZHclYVJThQqxZLVrAovbWrFktWsCitSnnTzXjUVEMDQBgIrNeG_CNsHyOLkcnBoBuejE&_nc_ohc=gefpvUWDusAX-IbJJt&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=cdcfbcfdeecde&oe=D,[],,,[]",N
399,",,acebook.com/,,acebook.com/bijendar.lahari?fref=nf&rc=p&__tn__=R,Bijendar Lahari,,Bijendar Lahari,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeGrtmFpQjPbmrbmRRstIzCqtUxrMjMKqZTbGsbsKiEcQOOiJUaDkIIKZVbZGOw_pLXudcA&_nc_ohc=UFZBEsJYrAXSn-fT&_nc_oc=AQnZsyGwmmTgPrtd-dY_dBnk-Vy_nAZLPuGO-ZXnpaLdZC-_EVhYnNTIo&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=febbcaccacadba&oe=,[],,,[]",N
400,",,acebook.com/,,acebook.com/shawn.bortree?fref=nf&rc=p&__tn__=R,Shawn Bortree,,Hmm, let’s see what thingies are hiding... basketball, football, soccerball, cute cactus, and a mushroom.,-- ::,,[],,,[]",1
401,",,acebook.com/,,acebook.com/neusa.bernardo.?fref=nf&rc=p&__tn__=R,Neusa Bernardo,,Neusa Bernardo,-- ::,edia.tenor.co/images/bdbefaccbaf/tenor.gif?itemid=&fbclid=IwARQK_NYLVQvQSKaqOjnWdqJFndscmpMt_nAnU_GpolvAOXzrjKWOo,[],,,[]",N
402,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Anshuman Yadav,,Nice,-- ::,,[],,,[]",N
403,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Anshuman Yadav,,Awesome,-- ::,,[],,,[{'comment_id': '', 'comment_url': 'acebook.com/', 'commenter_id': '', 'commenter_url': 'acebook.com/adit.sa.?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Adit Kunz', 'commenter_meta': None, 'comment_text': 'Anshuman Yadav hhhh hhhh v:vvf,😇😇 f💕💕💕❤💘💕', 'comment_time': datetime.datetime(, , , , , ), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}, {'comment_id': '', 'comment_url': 'acebook.com/', 'commenter_id': '', 'commenter_url': 'acebook.com/adit.sa.?fref=nf&rc=p&__tn__=R', 'commenter_name': 'Adit Kunz', 'commenter_meta': None, 'comment_text': 'Buku u:vs🆚 uuuu:vs:::g,', 'comment_time': datetime.datetime(, , , , , ), 'comment_image': None, 'comment_reactors': [], 'comment_reactions': None, 'comment_reaction_count': None}]",N
404,",,acebook.com/,,acebook.com/adit.sa.?fref=nf&rc=p&__tn__=R,Adit Kunz,,Anshuman Yadav hhhh hhhh v:vvf,😇😇 f💕💕💕❤💘💕,-- ::,,[],,,",N
405,",,acebook.com/,,acebook.com/adit.sa.?fref=nf&rc=p&__tn__=R,Adit Kunz,,Buku u:vs🆚 uuuu:vs:::g,,-- ::,,[],,,",N
406,",,acebook.com/,,acebook.com/donnie.jackson.?fref=nf&rc=p&__tn__=R,Duane Jackson Sr.,,Thanks for reaching out to me regarding this situation I'm #Copyright ©️ Owner of YouTube,-- ::,,[],,,[]",1
407,",,acebook.com/,,acebook.com/kurt.anderson.?fref=nf&rc=p&__tn__=R,Kurt Anderson,,Let's go Brandon.,-- ::,,[],,,[]",N
408,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Taniya Sarkar,,.,-- ::,,[],,,[]",N
409,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Chahuna Rajpoot,,So very very nice really amazing",1
410,"Thank you for sharing,-- ::,,[],,,[]",1
411,",,acebook.com/,,acebook.com/nirmalkaf?fref=nf&rc=p&__tn__=R,Nirmal Rathore,,",N
412,youtube.com/c/,N
413,"TECHNICALKB,-- ::,outube.com/c/TECHNICALKB?fbclid=IwARPQYwfyjmRffBx_bAaOoql-dHPTtknfTAfDIXTqeSqy,[],,,[]",N
414,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Saurabh Roy,,",N
415,youtu.be/,N
416,"drmbkhaEsU,-- ::,outu.be/drmbkhaEsU?fbclid=IwARmzVfuCCDBhQHwZSMbySbGuXOLWPiuTylDpVPqKMDXexV,[],,,[]",N
417,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Saurabh Roy,,",N
418,youtu.be/,N
419,"drmbkhaEsU,-- ::,outu.be/drmbkhaEsU?fbclid=IwAR_IMw-lIEHILemaMfHAcIKDYSfen_CKglCLDKODMnIgWQ,[],,,[]",N
420,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Saurabh Roy,,",N
421,youtu.be/,N
422,"drmbkhaEsU,-- ::,outu.be/drmbkhaEsU?fbclid=IwARYPVODPWtNSWbefkOruRYqTirYCeYardUEIoWctiCwThUpAblXM,[],,,[]",N
423,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,Saurabh Roy,,",N
424,youtu.be/,N
425,"drmbkhaEsU,-- ::,outu.be/drmbkhaEsU?fbclid=IwARFcPAXZNrlgEPnLd_XDVTJxadLLbZ_Ygjafntanw-vPvlLHMwM,[],,,[]",N
426,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,जगबीर सिंह,,जगबीर सिंह,-- ::,edia.tenor.co/images/bcfaceaabccd/tenor.gif?itemid=&fbclid=IwARuygBqiYV_fNLleDVKaVHERT_oqAocNHCiDiyDyYWAyM,[],,,[]",N
427,",,acebook.com/,,acebook.com/shielamae.galeno?fref=nf&rc=p&__tn__=R,Aleish Guiao-Galeno Duhayi,,For DVD,-- ::,,[],,,[]",N
428,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,عبد الإله بعاطي,,wnin,-- ::,,[],,,[]",N
429,",,acebook.com/,,acebook.com/somporn.gnaophan?fref=nf&rc=p&__tn__=R,Somporn Gnaophan,,Somporn Gnaophan,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeHJZKWlRdbj_xsBTptaCdFmCiDIJWbYLuLUMsdjxmLhvntWNOdtmAKKgvjCGKykMVLlGcaTaQ&_nc_ohc=WpcVXLVUREAX_wo_e&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=adbedefaebbecfa&oe=FF,[],,,[]",N
430,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,ᏫᏁᏞᎽ ᎶᏫᎠᏚ ᏫᏉᎬᎡ ᏢᏫᏔᎬᎡ,,Plz who can help me to begin on youtube from phone 😢,-- ::,,[],,,[]",1
431,",,acebook.com/,,acebook.com/profile.php?id=&fref=nf&rc=p&__tn__=R,عماد حماه,,VT,-- ::,,[],,,[]",N
432,",,acebook.com/,,acebook.com/christopher.t.canoy?fref=nf&rc=p&__tn__=R,Christopher T Canoy,,Let's Go Brandon",N
433,#letsgobrandon,N
434,"#FJoeBiden,-- ::,,[],,,[]",N
435,",,acebook.com/,,acebook.com/saada.irdaye?fref=nf&rc=p&__tn__=R,Saada Irdaye,,Saada Irdaye,-- ::,edia.tenor.co/images/ddeeffcacccbc/tenor.gif?itemid=&fbclid=IwARYagOBmixaCrDZSxWwfmdAdPWfpJtnCAGCiJmbmVhhKoQ,[],,,[]",N
436,",,acebook.com/,,acebook.com/saada.irdaye?fref=nf&rc=p&__tn__=R,Saada Irdaye,,Saada Irdaye,-- ::,edia.tenor.co/images/dddddcfee/tenor.gif?itemid=&fbclid=IwARcyciO_bg-mqylXzGDjdsjyqFnB_n-vzKym_OwtmOjE_FnGs,[],,,[]",N
437,",,acebook.com/,,acebook.com/saada.irdaye?fref=nf&rc=p&__tn__=R,Saada Irdaye,,Saada Irdaye,-- ::,edia.tenor.co/images/aedefcfacabbfcaaf/tenor.gif?itemid=&fbclid=IwARJngUxbbPEefhMg-tzamoUYkLhHFFToTrJaVyVzJubdQzuJE,[],,,[]",N
438,",,acebook.com/,,acebook.com/amri.putra.?fref=nf&rc=p&__tn__=R,Amri Putra,,Amri Putra,-- ::,content.famm-.fna.fbcdn.net/v/t-/px/___n.png?_nc_cat=&ccb=-&_nc_sid=ac&efg=eyJpIjoidCJ&_nc_eui=AeFHppfe_-kJFpKPdmWJRfq-FBVSkTXnUFVLaTL-ASPWr_dKb_RQYuChSQJYpuqcGxaPmuyCzs&_nc_ohc=qeS-I-lglQcAX-NE&_nc_zt=&_nc_ht=scontent.famm-.fna&oh=faabeacaa&oe=BC,[],,,[]",N
